Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Term_2,Home Ownership_Home Mortgage,Home Ownership_Own Home,Home Ownership_Rent,Purpose_business loan,Purpose_debt consolidation,Purpose_other,Purpose_take a trip,Term_Long Term,Term_Short Term,Credit_burden
Home Mortgage,1.3391374006215577,-0.8471789309027813,-0.11095342154390785,0.7882225363842952,0.9632260424390429,-0.035737187548983154,-0.3409788778582933,-0.7269541778857131,-0.3370990397177327,debt consolidation,Short Term,0.5262501660238068,-0.34003199782750076,1.851132171193949,-0.2764258977125588,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,1.1205588188613156
Own Home,0.2932434357518721,-1.6712473216041164,-0.11095342154390785,0.7882225363842952,-0.6841557754106641,-0.022139185396511205,-0.3409788778582933,-1.1145420764292329,-0.3370990397177327,debt consolidation,Long Term,-0.01725982691121207,-0.056870298507217705,-0.010267855627327432,-0.2854165928861708,0,-1.6905693394114378,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.32790565054279613
Rent,-0.6809019613034364,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,-0.5421401014581031,-0.040754925849567206,-0.3409788778582933,0.5113891579608324,-0.3370990397177327,other,Short Term,-0.5220026923388205,-0.2999816835896731,-0.9993698294272182,-0.2735652219755035,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.5582191353099261
Rent,0.016974454863524283,-0.2978000037685579,-0.11095342154390785,-1.0452953217017178,-1.4084357125687248,0.021142411156843992,-0.3409788778582933,-0.055135153743612435,-0.3370990397177327,debt consolidation,Long Term,1.7926002086085873,-0.7967251333155655,-1.4718681019231816,0.7362533132059661,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.3111148728857775
Home Mortgage,-0.6170967790506651,-1.121868394469893,-0.11095342154390785,2.621740394470308,1.9999404622927373,-0.009581797643996217,1.6647792271904904,0.2077786374350751,2.545731972691612,debt consolidation,Short Term,-1.0142938644941812,-0.5655690659160437,0.08037467011679617,0.6136529244749097,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7017081097398635
Rent,-0.20724797406972867,1.0756473140670004,-0.11095342154390785,0.5844983299302937,0.02592259435214058,-0.01366600323749486,-0.3409788778582933,-0.46856224552336667,-0.3370990397177327,debt consolidation,Short Term,-0.7702663499525018,-0.47183937528184405,-1.232726119108898,0.981454090668079,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.014463926562647045
Home Mortgage,-0.9614407046741893,-1.3965578580370046,-0.11095342154390785,-0.026674289431710546,-1.465241982149749,-0.03658972256530674,-0.3409788778582933,-0.02542008152194254,-0.3370990397177327,debt consolidation,Short Term,-1.4906674081365654,-0.8036592175716669,-1.3738467211693608,-0.08925597091648235,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7956123305192705
Rent,-0.8291786499348848,-1.3965578580370046,-0.11095342154390785,1.3993951557462996,0.2957523748620061,-0.03278145825728481,-0.3409788778582933,-1.3729340087915793,-0.3370990397177327,debt consolidation,Short Term,-0.8112157329818525,-0.3665728030836134,-0.6320202408194426,-0.021825757114397597,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7959320656631359
Rent,-0.7395271594701021,-1.3965578580370046,-0.11095342154390785,2.8254646009243096,-0.6983573428059201,-0.028189301043754403,-0.3409788778582933,-0.4885876202814487,-0.3370990397177327,debt consolidation,Short Term,-0.7003058052785327,-0.33536942393115665,-0.6876132052675036,0.4093189432564823,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6852683539591647
Home Mortgage,-0.549180061526765,-1.6712473216041164,-0.11095342154390785,0.3807741234762923,0.6365899923481526,0.30793189582677793,-0.3409788778582933,-0.8380627088015216,-0.3370990397177327,other,Short Term,-0.49389010649735404,2.570968304790009,-0.14434500517853338,1.0631876831554499,1,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.5816156174527554
Home Mortgage,0.23935105781335625,0.8009578504998889,-0.11095342154390785,0.1770499170222909,1.801118518759152,-0.031588458371318316,-0.3409788778582933,-0.13136077379050462,-0.3370990397177327,debt consolidation,Long Term,0.005076200195706511,-0.26309952853782287,0.6590278340022697,-0.08026527574287043,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.13512333999158602
Home Mortgage,-1.0019660857596258,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,2.0567467318737616,-0.03284598184145101,-0.3409788778582933,-0.038339678140059584,-0.3370990397177327,debt consolidation,Long Term,-0.1955629398509242,-0.13463964003470097,-0.8691498086310814,-5.066831753397372,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.940858065382322
Home Mortgage,-0.30631196721670967,1.0756473140670004,3.5711291518158657,-0.8415711152477163,0.3951633466287992,-0.03987493398891758,1.6647792271904904,0.9609911202713148,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.37446331275434963,-1.1504686558757944,0.6545197207185951,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.11195389668945455
Rent,-0.7817052676634287,-0.023110540201446223,-0.11095342154390785,0.5844983299302937,-1.152807499454115,-0.01577331603951853,-0.3409788778582933,-0.1978966963738089,-0.3370990397177327,debt consolidation,Short Term,-0.47733063812498333,-0.29854704546772104,-0.5996538995269063,-0.20368300039879983,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.749603865441231
Rent,-0.1877245865314228,0.25157892336566545,-0.11095342154390785,1.3993951557462996,-0.22970561876246917,-0.01722166457771721,-0.3409788778582933,-1.8251198904256856,-0.3370990397177327,debt consolidation,Long Term,0.22535563993980012,0.09729352301421146,0.5357674150902793,0.16411816579436944,1,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.3149902222183331
Home Mortgage,1.5182351843430961,-1.121868394469893,-0.11095342154390785,-1.4527437346097205,-0.41432599490079824,0.008778594156827597,-0.3409788778582933,-0.0958318830906817,-0.3370990397177327,debt consolidation,Long Term,0.002829760687826769,0.44232399134367606,-0.31036924289672463,1.0223208869117644,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,1.7487658967829895
Home Mortgage,-0.14206263302354513,-0.5724894673356696,-0.11095342154390785,-1.0452953217017178,0.18213983569995779,-0.014011959476002981,-0.3409788778582933,-0.39815044395462706,-0.3370990397177327,other,Short Term,-0.5318870261734914,-0.7336608325380906,-1.444029694386596,0.8478196669512282,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,0.12885729426285789
Rent,-0.4173556817571833,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,-0.2013024839719571,-0.030137364148687035,-0.3409788778582933,0.2878801364674026,-0.3370990397177327,debt consolidation,Short Term,0.5381883874085391,0.11289521259043986,0.0931199651335462,1.0631876831554499,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4822764264541685
Rent,0.42029822585140325,-0.2978000037685579,-0.11095342154390785,-0.6378469087937149,-0.6273495058296397,-0.023734428051854203,1.6647792271904904,0.3440803817562128,2.545731972691612,debt consolidation,Short Term,1.9855372703424876,-0.36400240978178267,0.0024774393894226015,-0.382679567946142,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.46656464720086427
Rent,-1.4193822791059565,-1.6712473216041164,-0.11095342154390785,-1.0452953217017178,-0.826171449363225,-0.03788980414414479,-0.3409788778582933,0.6573805997455585,-0.3370990397177327,other,Short Term,-1.3762915451925168,-0.5840400317361761,-1.2502508997569295,1.0631876831554499,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-1.3290410876919712
Own Home,-0.5149726194487128,1.0756473140670004,-0.11095342154390785,-1.0452953217017178,0.49457431839559174,-0.013957045787350898,-0.3409788778582933,-0.2373014660590665,-0.3370990397177327,debt consolidation,Long Term,0.5972376544728066,0.12514941321544681,0.05723189758638163,-0.16281620415511433,0,-1.6905693394114378,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.5836274029099258
Home Mortgage,0.08337295027022922,-1.121868394469893,-0.11095342154390785,0.5844983299302937,1.4318777664824935,0.0025239250193553903,-0.3409788778582933,-2.1481098058786188,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.40841641497388115,0.41242314555317866,0.7771201094496516,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.010758079006714431
Home Mortgage,-0.7579830470822552,-0.5724894673356696,-0.11095342154390785,-1.656467941063722,-0.3717212927150301,-0.05345783487701021,-0.3409788778582933,1.3401812810130584,-0.3370990397177327,other,Short Term,-1.158836200829758,-0.861821838099139,-1.2557011903890922,0.12325136955068398,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.5929787366901528
Home Mortgage,-0.111164915160978,-0.5724894673356696,-0.11095342154390785,-0.8415711152477163,1.0910401489963475,-0.04059430331025986,-0.3409788778582933,0.8233974162883656,-0.3370990397177327,debt consolidation,Short Term,-0.7680840944305615,-0.7109457289405167,0.17948610899704973,0.4375170326646275,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.1591705568667761
Rent,-0.6404430024356271,-0.2978000037685579,-0.11095342154390785,-0.6378469087937149,-0.9397839885252738,-0.05279337924432001,-0.3409788778582933,1.2109853148318852,-0.3370990397177327,debt consolidation,Short Term,-1.2934942033306636,-0.6802205624953772,-0.8038301716702374,-0.3781842203593361,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.5520851737022481
Rent,-0.48033817740019924,1.0756473140670004,-0.11095342154390785,-1.2490195281557193,0.2531476726762383,0.009094347866577073,-0.3409788778582933,-0.5867765545791404,-0.3370990397177327,debt consolidation,Long Term,0.15500999135019447,-0.040431736693183964,-0.5439770844537352,0.899720498180708,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.425764679243126
Rent,0.44360957757211056,-0.5724894673356696,-0.11095342154390785,2.8254646009243096,-0.32911659052926173,0.04032650828744905,-0.3409788778582933,-1.566727958063339,-0.3370990397177327,debt consolidation,Short Term,-0.8109589970380948,-0.3151649370469988,0.777089514157428,0.2699631680655161,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,0.3386635414683817
Rent,-0.3763463673718909,-0.023110540201446223,-0.11095342154390785,-0.8415711152477163,-0.08768994480990826,-0.004389708381941808,-0.3409788778582933,0.8879953993789522,-0.3370990397177327,debt consolidation,Short Term,-0.7552472972426773,-0.35324262386714245,-0.1755374377195269,0.7955101677593119,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3833605844876828
Rent,-0.48420489935493055,0.5262683869327771,-0.11095342154390785,0.9919467428382966,-0.13029464699567664,0.00045093327273927245,-0.3409788778582933,1.9861611119189246,-0.3370990397177327,debt consolidation,Short Term,-1.1652545994237,0.7106610967371214,0.3659698992421292,0.04151777706331303,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.6107393336813526
Home Mortgage,-1.0486276936427943,1.0756473140670004,-0.11095342154390785,-0.23039849588571198,0.08272886393316475,-0.043934428422522785,1.6647792271904904,-0.2960856306715003,2.545731972691612,debt consolidation,Short Term,-1.035602947826069,-0.6707758615258597,-1.2791793654199477,-0.48975057410459816,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.9112959186678862
Home Mortgage,3.4833364928463557,-1.121868394469893,-0.11095342154390785,3.2329130138323126,2.511196888521957,0.14144045604474503,1.6647792271904904,0.28271229782015533,2.545731972691612,debt consolidation,Long Term,-0.5022340246694788,0.7025912573011412,-0.5792781976251283,-0.16281620415511433,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,3.985879649786064
Home Mortgage,-0.16042031064249196,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,0.09693043132842104,-0.008716907047725916,-0.3409788778582933,-0.7521473912910415,-0.3370990397177327,debt consolidation,Long Term,1.8105717246716253,0.7230348505389577,0.2778428922513115,0.04151777706331303,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.23343521466113362
Rent,-0.7599519913904925,1.0756473140670004,-0.11095342154390785,-1.2490195281557193,3.1218642865179684,-0.04371202798348185,1.6647792271904904,0.39511278839777664,2.545731972691612,debt consolidation,Short Term,0.002829760687826769,-0.5109930406934516,-1.290331498559604,0.7362533132059661,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.5882905828558224
Rent,-0.8684811505493618,-1.121868394469893,-0.11095342154390785,-0.026674289431710546,-1.2096137690351394,-0.04503544787999704,-0.3409788778582933,-0.08937208478162341,-0.3370990397177327,debt consolidation,Short Term,-0.8981208499438288,-0.4601231639525691,-0.545654096955939,0.4093189432564823,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.8567557212048709
Rent,-0.6406766663083516,0.5262683869327771,-0.11095342154390785,2.0105677751083038,-1.0391949602920663,-0.010674580048172662,-0.3409788778582933,-2.0189138396974453,-0.3370990397177327,business loan,Short Term,-1.3530569422824463,-0.5059120306782049,-0.637302830201385,0.4093189432564823,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,7.559069710203823,-1.9544951813401197,-0.47696531147136084,-0.07041158834130604,0,1,-0.5854102610564527
Home Mortgage,-0.6344851667366653,0.25157892336566545,-0.11095342154390785,-1.656467941063722,-0.6131479384343835,-0.029357589769827462,-0.3409788778582933,-2.277305772059792,-0.3370990397177327,debt consolidation,Short Term,-1.651512476900755,-0.737725640550288,-1.2760768922908703,0.899720498180708,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4516959000669306
Rent,-0.4280544032392926,0.8009578504998889,-0.11095342154390785,0.1770499170222909,-0.30071345573874964,0.3632492000904533,-0.3409788778582933,-0.08162032681075272,-0.3370990397177327,debt consolidation,Short Term,-0.2890148233787215,5.559558619169758,-0.666985951490395,0.16411816579436944,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3432398523517459
Rent,-0.5396911732942956,-0.2978000037685579,-0.11095342154390785,-1.0452953217017178,-0.7409620449916885,-0.04599918311584109,3.6705373322392743,0.22651205253134518,5.428562985100957,other,Short Term,0.002829760687826769,-0.49359805346478325,-0.519744253796888,-0.816684944054082,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.4965323544351526
Rent,-0.7576034915529564,-0.2978000037685579,-0.11095342154390785,-0.6378469087937149,-0.25810875355298124,0.005125461019247803,-0.3409788778582933,2.115357078100098,-0.3370990397177327,debt consolidation,Short Term,-0.8750146150056372,-0.013054059199265949,-0.4366482843126822,0.6953865169622806,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7551869169444407
Home Mortgage,-0.5361760146485772,1.0756473140670004,-0.11095342154390785,-1.4527437346097205,-0.49953539927233476,-0.05367886247383484,1.6647792271904904,0.43580951774484594,-0.3370990397177327,debt consolidation,Short Term,-0.8906755075748559,-0.7874597621112919,-1.2541918791371087,-0.2743825579003764,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.346795273853012
Home Mortgage,-0.09500984572299302,-0.8471789309027813,-0.11095342154390785,0.7882225363842952,-0.22970561876246917,0.0004481875883066683,-0.3409788778582933,-0.02994194033828362,-0.3370990397177327,other,Short Term,-0.28952829526623686,-0.4020800966019263,-0.765845838495318,0.674135782915565,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,0.046485515684429685
Home Mortgage,0.3735431524191448,-0.8471789309027813,-0.11095342154390785,0.9919467428382966,-0.7267604775964324,0.00671246662129299,-0.3409788778582933,-0.3626215532548044,-0.3370990397177327,debt consolidation,Long Term,2.58296181146662,-0.02799820630293299,-0.7681098053732933,0.04151777706331303,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.5676147437985235
Rent,0.5829154712685831,-0.2978000037685579,-0.11095342154390785,-0.4341227023397134,-1.2238153364303956,-0.015516594545070043,-0.3409788778582933,0.5708193024041717,-0.3370990397177327,business loan,Long Term,1.1033925675910823,0.45266534113941365,-0.6306786308176794,0.4093189432564823,1,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,7.559069710203823,-1.9544951813401197,-0.47696531147136084,-0.07041158834130604,1,0,0.7729916776489514
Rent,-0.895690537555968,-1.6712473216041164,-0.11095342154390785,1.603119362200301,-0.38592286011028615,-0.05049798705866296,-0.3409788778582933,2.050759095009511,-0.3370990397177327,other,Short Term,-1.5517705627508944,-0.5595316304861622,-1.232726119108898,-1.8792216463899043,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.7505681350224265
Rent,-0.6975388290414248,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,-0.6273495058296397,-0.04452337773331637,-0.3409788778582933,-1.9543158566068588,-0.3370990397177327,debt consolidation,Short Term,-1.344456288166564,-0.33208171156834987,0.04658286819738654,0.8179869056933371,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.7843897171530784
Rent,-0.3637197410231498,-0.8471789309027813,-0.11095342154390785,-1.2490195281557193,-1.2522184712209077,-0.03975275103166669,-0.3409788778582933,-0.12037911666510479,-0.3370990397177327,debt consolidation,Short Term,1.212890447603735,-0.10397425017797621,-0.48016675874487474,-0.5306173703482836,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.3088424833488693
Home Mortgage,0.8941510052935808,1.0756473140670004,-0.11095342154390785,-0.8415711152477163,0.054325729142652664,-0.04568617509052422,-0.3409788778582933,-0.6352250418970798,-0.3370990397177327,other,Short Term,0.7659131695216056,-0.5009505738397875,-0.40285648239327254,-1.1027525177598803,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,1.0736162471095552
Rent,-0.2677396365517214,1.0756473140670004,-0.11095342154390785,0.5844983299302937,1.460280901273006,-0.03110521791117999,-0.3409788778582933,0.8233974162883656,-0.3370990397177327,other,Short Term,-0.7623075356960135,-0.7285798225228438,-1.134285485229526,0.981454090668079,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.07230368648599347
Rent,-0.4026004605556933,1.0756473140670004,-0.11095342154390785,-0.4341227023397134,-0.28651188834349334,-0.028252451785704298,-0.3409788778582933,-0.08097434697984698,-0.3370990397177327,debt consolidation,Short Term,0.002829760687826769,-0.2549101359250133,-0.6570915777273917,0.2867185545254259,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.31691876138072406
Rent,0.27303328992774123,0.25157892336566545,-0.11095342154390785,1.8068435686543023,0.49457431839559174,0.0025898214457378893,-0.3409788778582933,2.3737490104624444,-0.3370990397177327,debt consolidation,Long Term,1.318023816572507,0.9620814276092157,0.8228719554675958,-0.2796952414120554,1,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,0.14002008129186858
Rent,-0.5684899490798404,-1.6712473216041164,-0.11095342154390785,0.3807741234762923,2.3123749449883717,-0.02649795943327026,-0.3409788778582933,0.2601030037384504,-0.3370990397177327,other,Short Term,-0.7838733549716591,-0.7633697969801806,-0.03961557441589659,1.1857880718865064,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.6238686618063211
Rent,2.2271896402992595,1.0756473140670004,-0.11095342154390785,2.2142919815623054,1.360869929506213,0.034286002535719964,-0.3409788778582933,-0.3968584842928158,-0.3370990397177327,debt consolidation,Long Term,1.3127607297254744,2.284160233576431,3.236344498014413,0.10240930346640476,0,-1.6905693394114378,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,1.8323614513922069
Home Mortgage,-0.03991143009013003,1.0756473140670004,-0.11095342154390785,0.7882225363842952,-0.059286810019396174,-0.0373612598908685,1.6647792271904904,-2.1481098058786188,2.545731972691612,other,Short Term,-1.1818140677960707,-0.6963004647789229,0.5683853082581461,-0.816684944054082,0,0.5915167019106974,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.1572093574080666
Rent,-0.5140474528460469,1.0756473140670004,-0.11095342154390785,-0.026674289431710546,-0.826171449363225,-0.03694117017268007,-0.3409788778582933,0.6858037123054164,-0.3370990397177327,debt consolidation,Short Term,-0.38567590620348985,-0.27278333586099907,-0.7788426853873985,0.4093189432564823,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.4165895501201823
Own Home,0.4294801485495522,-0.023110540201446223,-0.11095342154390785,-0.026674289431710546,-0.7125589102011761,-0.02929032050122866,-0.3409788778582933,-1.1791400595198194,-0.3370990397177327,other,Short Term,-0.25923345390283004,-0.17110335896764856,1.1834296434414455,0.4093189432564823,1,0.5915167019106974,-0.9734197922398,3.2545295982244045,-0.8636029503573512,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,0.24227989917088083
Rent,-0.5987832247619991,-1.121868394469893,-0.11095342154390785,-0.8415711152477163,0.3099539422572624,-0.058979406270977114,-0.3409788778582933,-1.8251198904256856,-0.3370990397177327,other,Short Term,-1.4109508975998044,-0.9118548426022163,-1.2431235966225627,-0.040215815424057916,1,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,-1.9544951813401197,2.096588527402888,-0.07041158834130604,0,1,-0.4185652621829484
Rent,-0.2757103026669957,1.0756473140670004,-0.11095342154390785,-0.6378469087937149,0.23894610528098198,-0.011319815889834632,-0.3409788778582933,0.4293497194357872,-0.3370990397177327,debt consolidation,Short Term,0.5262501660238068,0.252294216773446,-0.6923088402736747,0.981454090668079,0,0.5915167019106974,-0.9734197922398,-0.30726406683951407,1.1579395364342013,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,0,1,-0.16891933620704516
Home Mortgage,1.206121928156595,1.0756473140670004,-0.11095342154390785,0.1770499170222909,0.8070088010912256,-0.02294092525083161,-0.3409788778582933,0.24201556847308608,-0.3370990397177327,debt consolidation,Long Term,2.800417155829379,0.398388198858895,-0.18719267460984435,-4.045161847305234,0,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,1.3774721602458484
Home Mortgage,-0.39693084983679283,1.0756473140670004,-0.11095342154390785,0.5844983299302937,-0.3717212927150301,-0.002524015809987302,-0.3409788778582933,-0.0538431940818005,-0.3370990397177327,debt consolidation,Long Term,0.07811757619476785,0.16974274817278928,0.2953676728993428,0.8588537019370225,1,-1.6905693394114378,1.0273060071020748,-0.30726406683951407,-0.8636029503573512,-0.13229141128968838,0.5116410669860745,-0.47696531147136084,-0.07041158834130604,1,0,-0.49973733678416216
